0.06064080428971846,0.13017734094035968,2.459988471010298e-6,0.00005242466073379828,0.00014467708293721584,0.00008941176561512412,0.00009960640241984783,0.00003379584480350272,0.16131593885183007,0.00045013580371155466,0.0027679199376278232,0.000044414969451659654,0.06856248698843204,2.792653880443728e-6,0.01616404322172153,0.00019186313092568635,0.0008325023030817278,0.0001675449987672551,0.02002635893392502,0.0034924999654393574,0.2097966367607187,0.0006740405476035469,0.0003285850335037253,0.0034041618801052644,0.0008906130367053964,0.000673846324116464,0.000026840636576862214,0.16411115857906966,0.1548331063422067,1.9881255400268865e-6
0.16353150832644897,0.055693172434567034,0.10684469894035235,0.000040957814022904334,0.18184531172105667,0.00041111996967251307,0.00003588928742248912,0.00007884335271169193,0.000477388577428859,0.00022716679590540354,0.041866180726901535,0.03251969867051002,0.01865887055907628,0.00008527320390993427,0.026541057898412507,0.015052700930618473,0.00035172020807308825,0.059231189796859,0.0006723313798706975,0.05115319237513107,0.00015023629943573827,0.012747457984008908,0.0004031763797661753,0.04542722402570294,0.0015985435006847595,0.03771579079947258,0.0003605221533707866,0.00042555064247462,0.,0.14585322524613073
0.0002886847916370683,0.13775841698628877,0.10377415182358357,0.14717782411908162,8.055621717828502e-6,0.00015555548361896178,0.000509992819616219,0.0001669006989198889,0.01441128780536272,0.0005380538234082508,0.00003454540638790923,0.000014481434517981704,0.07395412926461607,0.027004482775212328,0.048196357818649574,0.00031423264405590123,0.00024154494346432495,0.06949376061812686,0.035738988295663056,0.04031648922913515,0.0005287727373153433,0.07665576501983595,0.0066712561849032615,0.014106983038193353,0.012444699714748111,0.060337847971608696,0.0001560500846907109,0.0008324264619288134,0.00006643911533014447,0.12810182326838113
0.000141082200666191,0.0001384476312403916,0.2110015105122652,0.09884261669168495,0.000027880053705357955,0.2224567083660009,0.,0.00019463317537113026,0.0005782997784807794,0.0003261502658488798,0.00010822148928154801,0.21984174388455735,0.0004533285550732721,7.491256595188305e-6,0.000038227117752376174,0.00004671534080602027,0.00014116665824468749,0.003954840183407816,0.000016767222285488397,0.0005152758816307676,0.00018364983024075083,0.0000740806287176777,0.0002680286750662201,0.00024883572925064483,0.00045548393287211437,0.02701974562894399,0.00009637807176397145,0.0001422915284949391,0.2126492343438794,0.00003116536587271084
0.0005238618755200986,0.12365445075403461,0.,0.10489648100508343,0.08613546176791045,0.,0.13458596042717855,0.19631599571704683,0.00023139475182596002,0.00005045879372252334,0.05508654555150416,0.010719800972510936,0.009110934980891862,0.07313631997549802,0.0024628260058232186,0.02392841957707451,0.0005295221172207396,0.030515725739262454,0.0008575868013492291,0.013037589920567683,0.0008144403882654204,0.038305261333013624,0.030768997503992212,0.06272067258929687,0.00005881343150136979,0.00010937767214925343,0.0006741525740565716,0.000536364239708214,0.00006471475631304127,0.00016786877767851945
0.0002495101575599523,0.00041763511921780454,0.00004533402262616062,0.0005746688868756858,0.20563674275071955,0.06391270191352195,0.22010671909396207,0.22236579258285158,0.00010136341982805121,0.000176511248851345,0.011958813618421224,0.00022965149151008048,0.053245357395923884,0.05680548200841356,0.0006461410355347324,0.00022747547010840166,0.00008723057354824922,0.04328549766656564,0.027861335156279934,0.024282124539753407,0.0003203454225432498,0.0356801000984643,0.0003951472180927708,0.0005205604213044098,0.0005760627813194043,9.002252393014858e-6,0.0007101627722950862,0.0007220752738429611,0.00008227447909678519,0.02876818112857534
0.00035171086256245287,0.0007683559366846108,0.2502591892025061,0.002870952147507798,0.00007391482376712347,0.00040451159974065094,0.16520082903097777,0.1582786095390512,0.00009663045668642373,0.00011981421049055693,0.013554450692926993,0.21177112529207168,0.000966524463459095,0.009884717870989143,0.000032130931653676006,0.020099906050008214,0.00007153809480762446,0.0007539714055136809,0.0006630688881298962,0.011990987825789093,0.000984718496986629,0.020388357330093303,0.005171880797209008,0.014767345082726854,0.000041370403402111986,0.0008314892232961656,0.00005796923739642881,0.0003801319353284981,0.04583909666863888,0.0633247014995974
0.2448549359013745,0.000024209079560061313,0.0007403327337332558,0.00013209467667107882,0.0001559422227944538,0.1603298348663221,0.,0.001571401064306075,0.000043467522234183905,0.12130593129885088,0.00010105505501043383,0.00007584106796364003,0.0005843240925034694,0.04002965188757476,0.018399869403950896,0.02452203526520603,0.0008701881582716862,0.1003123667480406,0.001605259451778057,0.034556019805298925,0.00033464072936231456,0.049402156800055746,0.0008170439235214147,0.08777952347337564,0.010097749334222176,0.07332520806694826,0.00019436307054505935,0.027086783137956365,0.0005320358694921848,0.0002157352930743194
0.0001202749643846254,0.03914231522473856,0.015027183752059019,0.039144088673058866,0.00010458260933094744,0.00004888671525725746,0.1803301136678921,0.27629825347057196,0.06825961413989289,0.00014177053442145863,0.000042648746381761256,0.047487506993623876,0.0003374734391471102,0.08641737037831532,0.04593126709187458,0.00002042336197566838,0.00010676763403950723,0.0004338837744142929,0.0011490312415706376,0.015137878497258637,0.013295714769071636,0.04732390890942721,0.00003263484497030108,0.051871863869389294,0.014118418386997546,0.016991976247737732,0.00006016046429925632,0.00008219663093836179,0.00008377226376164592,0.04045801870319604
0.00004240367593442518,0.034514608160869244,0.04000043065724321,0.18382015006045077,0.00017207042861828615,0.0008891871771928914,0.00006532209745671655,0.17216915041468198,0.15810559893651602,0.016003147784790395,0.00015272617560914062,0.13222821332898488,0.001172185573748805,0.13699430500960313,0.00037351706116707105,0.00038227921367938524,0.00009605422875622387,0.0007213551438402088,0.0004152677526477747,0.0006379664204463486,0.0006134064512116772,0.04243448443725503,0.0004927558583107121,0.027056850516550834,0.0006702423688765141,0.008280386734386367,0.0007894361796845147,0.0006963459712331304,0.00012427460718667833,0.039885877573068024
